"COLUMN_NAME","COMMENTS"
"F0004_022N","分钟-成交额"
"F0004_023N","分钟-买价成交量"
"F0004_024N","分钟-卖价成交量"
"F0004_025N","分钟-中价成交量"
"F0004_026N","分钟-交易笔数"
"F0004_027N","分钟-平均交易量"
"F0004_028N","累计-资金流量"
"F0004_029N","累计-资金流量(特大户)"
"F0004_030N","累计-资金流量(大户)"
"F0004_031N","累计-资金流量(散户)"
"F0004_032N","累计-资金流量(游资)"
"F0004_033N","累计-成交量(特大户)"
"F0004_034N","累计-成交量(大户)"
"F0004_035N","累计-成交量(散户)"
"F0004_036N","累计-资金流量相对值"
"F0004_037N","VWAP回报"
"F0004_038D","创建时间"
"OB_SEQ_ID","序列号"
"F0004_039V","停复牌标志(T停牌，N正常)"
"F0004_040N","分钟-资金流量"
"F0004_041N","分钟-资金流量(特大户)"
"F0004_042N","分钟-资金流量(大户)"
"F0004_043N","分钟-资金流量(散户)"
"F0004_044N","分钟-资金流量(游资)"
"F0004_045N","分钟-成交量(特大户)"
"F0004_046N","分钟-成交量(大户)"
"F0004_047N","分钟-成交量(散户)"
"F0004_048N","当天-最高价"
"F0004_049N","当天-最低价"
"F0004_050N","当天-开盘价"
"F0004_051N","隐含波动率"
"F0004_052N","分钟-内回报"
"F0004_053N","累计-交易笔数"
"F0004_054N","累计-资金流量(中户)"
"F0004_055N","分钟-资金流量(中户)"
"F0004_010N","分钟-最高成交价"
"F0004_011N","分钟-最低成交价"
"F0004_013N","分钟-叫买揭示1"
"F0004_059N","累计-总资金流入"
"F0004_060N","累计-总资金流出"
"F0004_061N","累计-总资金净流入"
"F0004_062N","累计-主力资金流入"
"F0004_063N","累计-主力资金流出"
"F0004_064N","累计-主力资金净流入"
"F0004_065N","累计-非主力资金流入"
"F0004_066N","累计-非主力资金流出"
"F0053_001D","分钟入库日期"
"OB_SEQ_ID","序列号"
"F0053_003V","交易场所"
"F0053_002V","分钟入库时间"
"F0072_001D","交易日"
"F0072_050N","预留"
"F0072_003V","交易场所(深主板,深中小板,深创业板,上海主板)"
"F0072_004V","指数类别"
"F0072_005V","指数代码"
"F0072_006N","分钟-开盘"
"F0072_007N","分钟-收盘"
"F0072_008N","累计-成交额"
"F0072_009N","累计-成交量"
"F0072_010N","分钟-最高成交价"
"F0072_011N","分钟-最低成交价"
"F0072_013N","分钟-叫买揭示1"
"F0072_014N","分钟-叫卖揭示1"
"F0072_015N","累计-市盈率1"
"F0072_016N","累计-升跌1"
"F0072_017N","累计-涨跌幅"
"F0072_018N","分钟-成交量加权平均价"
"F0072_019N","累计-成交量加权平均价"
"F0072_020N","VWAP标准差"
"F0072_021N","分钟-成交量"
"F0072_022N","分钟-成交额"
"F0072_023N","分钟-买价成交量"
"F0072_024N","分钟-卖价成交量"
"F0072_025N","分钟-中价成交量"
"F0072_026N","分钟-交易笔数"
"F0072_027N","分钟-平均交易量"
"F0072_037N","VWAP回报"
"F0072_038D","创建时间"
"OB_SEQ_ID","序列号"
"F0072_039N","当天-最高值"
"F0072_040N","当天-最低值"
"F0072_041N","当天-开盘价"
"F0072_042N","隐含波动率"
"F0072_043N","分钟-回报"
"F0072_044N","累计-交易笔数"
"F0072_049N","委买卖比"
"F0072_002V","交易时间"
"F0073_025N","分钟-卖价成交量"
"F0073_026N","分钟-中价成交量"
"F0073_027N","分钟-成交额"
"F0073_028N","累计-成交额"
"F0073_029N","跌停数量"
"F0073_030N","涨停数量"
"F0073_031N","分钟-收盘价"
"F0073_032N","分钟回报-流通市值权重"
"F0073_033N","累计回报-流通市值权重"
"F0073_034N","流通市值"
"F0073_035N","上涨家数"
"F0073_036N","下跌家数"
"F0073_037D","创建时间"
"OB_SEQ_ID","序列号"
"F0073_038N","平盘家数"
"F0073_039N","上涨成交量"
"F0073_040N","下跌成交量"
"F0073_041N","平盘成交量"
"F0073_042N","流通股本"
"F0073_043N","总股本"
"F0073_044N","总市值"
"F0073_045N","成份股个数"
"F0073_046N","累计-资金流量(中户)"
"F0073_047N","分钟-资金流量(中户)"
"F0073_048N","累计-成交量(中户)"
"F0073_049N","分钟-成交量(中户)"
"F0073_050N","累计-总资金流入"
"F0073_051N","累计-总资金流出"
"F0073_052N","累计-总资金净流入"
"F0073_053N","累计-主力资金流入"
"F0073_054N","累计-主力资金流出"
"F0073_055N","累计-主力资金净流入"
"F0073_056N","累计-非主力资金流入"
"F0073_057N","累计-非主力资金流出"
"F0073_058N","累计-非主力资金净流入"
"F0073_059N","分钟-总资金流入"
"F0073_060N","分钟-总资金流出"
"F0073_079N","分钟回报-自由流通市值权重"
"F0073_080N","累计回报-自由流通市值权重"
"F0073_001D","交易日"
"F0073_002V","交易时间"
"F0073_003V","预留"
"F0073_004V","预留"
"F0073_005V","指数ID"
"F0073_006N","分钟-资金流量"
"F0073_007N","分钟-资金流量(特大户)"
"F0073_008N","分钟-资金流量(大户)"
"F0073_009N","分钟-资金流量(散户)"
"F0073_010N","分钟-资金流量(游资)"
"F0073_011N","累计-资金流量"
"F0073_012N","累计-资金流量(特大户)"
"F0073_013N","累计-资金流量(大户)"
"F0073_014N","累计-资金流量(散户)"
"F0073_015N","累计-资金流量(游资)"
"F0073_061N","分钟-总资金净流入"
"F0073_062N","分钟-主力资金流入"
"F0073_063N","分钟-主力资金流出"
"F0073_064N","分钟-主力资金净流入"
"F0073_065N","分钟-非主力资金流入"
"F0073_066N","分钟-非主力资金流出"
"F0073_067N","分钟-非主力资金净流入"
"F0073_068N","上涨成交额"
"F0073_069N","下跌成交额"
"F0073_070N","平盘成交额"
"F0073_071N","交易笔数-分钟"
"F0073_072N","交易笔数-累计"
"F0073_073N","分钟回报-等权计算"
"F0073_074N","累计回报-等权计算"
"F0073_075N","分钟回报-流通股本权重"
"F0073_076N","累计回报-流通股本权重"
"F0073_077N","分钟回报-自由流通股本权重"
"F0073_078N","累计回报-自由流通股本权重"
"F0073_016N","分钟-成交量"
"F0073_017N","分钟-成交量(特大户)"
"F0073_018N","分钟-成交量(大户)"
"F0073_019N","分钟-成交量(散户)"
"F0073_020N","累计-成交量"
"F0073_021N","累计-成交量(特大户)"
"F0073_022N","累计-成交量(大户)"
"F0073_023N","累计-成交量(散户)"
"F0073_024N","分钟-买价成交量"
"F0075_075N","分钟-非主力资金流入"
"F0075_043N","分钟-资金流量(大户)"
"F0075_044N","分钟-资金流量(散户)"
"F0075_045N","分钟-资金流量(游资)"
"F0075_046N","分钟-成交量(特大户)"
"F0075_047N","分钟-成交量(大户)"
"F0075_048N","分钟-成交量(散户)"
"F0075_049N","当天-最高价"
"F0075_050N","当天-最低价"
"F0075_051N","当天-开盘价"
"F0075_052N","隐含波动率"
"F0075_053N","分钟内回报"
"F0075_054N","累计-交易笔数"
"F0075_055N","累计-资金流量(中户)"
"F0075_056N","分钟-资金流量(中户)"
"F0075_057N","累计-成交量(中户)"
"F0075_058N","分钟-成交量(中户)"
"F0075_059N","委买卖比"
"F0075_060N","累计-总资金流入"
"F0075_076N","分钟-非主力资金流出"
"F0075_077N","分钟-非主力资金净流入"
"F0075_078N","预留"
"F0075_079N","预留"
"F0075_080N","预留"
"F0075_001D","交易日"
"F0075_002V","交易时间"
"F0075_003V","交易场所(深主板，深中小板，深创业板，上海主板)"
"F0075_004V","证券类别"
"F0075_005V","证券代码"
"F0075_006N","分钟-开票"
"F0075_007N","分钟-收盘"
"F0075_008N","累计-成交额"
"F0075_009N","累计-成交量"
"F0075_010N","分钟-最高成交价"
"F0075_011N","分钟-最低成交价"
"F0075_013N","分钟-叫买揭示1"
"F0075_014N","分钟-叫卖揭示1"
"F0075_015N","累计-市盈率1"
"F0075_016N","累计-升跌1"
"F0075_017N","累计-涨跌幅"
"F0075_018N","分钟-成交量加权平均价"
"F0075_019N","累计-成交量加权平均价"
"F0075_020N","分钟-VWAP标准差"
"F0075_021N","分钟-成交量"
"F0075_022N","分钟-成交额"
"F0075_023N","分钟-买价成交量"
"F0075_024N","分钟-卖价成交量"
"F0075_025N","分钟-中价成交量"
"F0075_026N","分钟-交易笔数"
"F0075_027N","分钟-平均交易量"
"F0075_028N","累计-资金流量"
"F0075_029N","累计-资金流量(特大户)"
"F0075_030N","累计-资金流量(大户)"
"F0075_031N","累计-资金流量(散户)"
"F0075_032N","累计-资金流量(游资)"
"F0075_033N","累计-成交量(特大户)"
"F0075_034N","累计-成交量(大户)"
"F0075_035N","累计-成交量(散户)"
"F0075_036N","累计-资金流量相对值"
"F0075_037N","VWAP回报"
"F0075_038D","创建时间"
"F0075_039V","停复牌标志(T停牌，N正常)"
"F0075_040N","基金份额参考净值"
"F0075_041N","分钟-资金流量"
"OB_SEQ_ID","序列号"
"F0075_042N","分钟-资金流量(特大户)"
"F0075_061N","累计-总资金流出"
"F0075_062N","累计-总资金净流入"
"F0075_063N","累计-主力资金流入"
"F0075_064N","累计-主力资金流出"
"F0075_065N","累计-主力资金净流入"
"F0075_066N","累计-非主力资金流入"
"F0075_067N","累计-非主力资金流出"
"F0075_068N","累计-非主力资金净流入"
"F0075_069N","分钟-总资金流入"
"F0075_070N","分钟-总资金流出"
"F0075_071N","分钟-总资金净流入"
"F0075_072N","分钟-主力资金流入"
"F0075_073N","分钟-主力资金流出"
"F0075_074N","分钟-主力资金净流入"
"F0076_001D","盘前数据入库日期"
"OB_SEQ_ID","序列号"
"F0076_002V","交易场所(012001上交所，012002深交所)"
"F0083_001D","分钟入库的日期"
"OB_SEQ_ID","序列号"
"F0083_002V","分钟入库的时间"
"F0098_016N","分钟-最高价"
"OB_SEQ_ID","序列号"
"F0098_018N","持仓量"
"F0098_019N","持仓量变化"
"F0098_020N","分钟-持仓量变化"
"F0098_021N","累计-开仓量"
"F0098_022N","累计-平仓量"
"F0098_023N","分钟-开仓量"
"F0098_024N","分钟-平仓量"
"F0098_025N","累计-升跌1"
"F0098_026N","累计-升跌幅度"
"F0098_027N","累计-资金流量"
"F0098_028N","累计-资金流量(游资)"
"F0098_029N","分钟-资金流量"
"F0098_030N","分钟-资金流量(游资)"
"F0098_031N","分钟-成交量加权平均价"
"F0098_032N","累计-成交量加权平均价"
"F0098_033N","分钟-VWAP标准差"
"F0098_034N","资金流量相对值"
"F0098_001D","交易日"
"F0098_002V","交易时间"
"F0098_003V","交易市场"
"F0098_004V","预留"
"F0098_005V","品种代码"
"F0098_006V","合约代码"
"F0098_007N","当天-开盘价"
"F0098_008N","分钟-开盘价"
"F0098_009N","分钟-收盘价"
"F0098_010N","累计-成交额"
"F0098_011N","累计-成交量"
"F0098_012N","分钟-成交额"
"F0098_013N","分钟-成交量"
"F0098_014N","累计-最高价"
"F0098_015N","累计-最低价"
"F0098_035N","资金流量每仓位"
"F0098_036N","昨虚实度"
"F0098_037N","今虚实度"
"F0098_038N","涨停板价"
"F0098_039N","跌停板价"
"F0098_040N","委买量"
"F0098_041N","委卖量"
"F0098_042N","单位合约损益"
"F0098_043N","隐含波动率(VIX)"
"F0098_044N","分钟-回报"
"F0098_045N","委买卖比"
"F0098_046N","距到期分钟数"
"F0098_047N","预留"
"F0098_048N","预留"
"F0098_049N","预留"
"F0098_050N","预留"
"F0098_017N","分钟-最低价"
"F0112_001D","交易日"
"F0112_002V","交易时间(hhmm)"
"F0112_003V","交易市场"
"F0112_004V","预留"
"F0112_005V","品种代码"
"F0112_006V","合约代码"
"F0112_007N","沪深300的点位"
"F0112_008N","R=0.0038"
"F0112_009N","距到期分钟数"
"F0112_010N","t/(365*24*60)"
"F0112_011N","理论价格"
"F0112_012N","虚实度"
"F0112_013N","合约的当前分钟收盘价"
"OB_SEQ_ID","序列号"
"F0112_014N","基差"
"F0112_015N","预留"
"F0112_016N","预留"
"F0112_017N","预留"
"F0112_018N","预留"
"F0113_030N","累计-资金流量(大户)"
"F0113_031N","累计-资金流量(散户)"
"F0113_032N","累计-资金流量(游资)"
"F0113_033N","累计-成交量(特大户)"
"F0113_034N","累计-成交量(大户)"
"F0113_035N","累计-成交量(散户)"
"F0113_036N","累计-资金流量相对值"
"F0113_037N","VWAP回报"
"F0113_038D","创建时间"
"F0113_039V","停复牌标志(T停牌，N正常)"
"F0113_040N","分钟-资金流量"
"F0113_041N","分钟-资金流量(特大户)"
"F0113_042N","分钟-资金流量(大户)"
"F0113_043N","分钟-资金流量(散户)"
"F0113_044N","分钟-资金流量(游资)"
"F0113_045N","分钟-成交量(特大户)"
"F0113_068N","分钟-总资金流入"
"F0113_069N","分钟-总资金流出"
"F0113_070N","分钟-总资金净流入"
"F0113_071N","分钟-主力资金流入"
"F0113_072N","分钟-主力资金流出"
"F0113_073N","分钟-主力资金净流入"
"F0113_074N","分钟-非主力资金流入"
"F0113_075N","分钟-非主力资金流出"
"F0113_076N","分钟-非主力资金净流入"
"F0113_077N","预留"
"F0113_078N","预留"
"F0113_079N","预留"
"F0113_080N","预留"
"F0113_001D","交易日"
"F0113_002V","交易时间"
"F0113_003V","交易场所(深主板、深中小板、深创业板、上海主板)"
"F0113_004V","证券类别编码"
"F0113_005V","证券代码"
"F0113_006N","分钟-开盘"
"F0113_007N","分钟-收盘"
"F0113_008N","累计-成交额"
"F0113_009N","累计-成交量"
"F0113_010N","分钟-最高成交价"
"F0113_011N","分钟-最低成交价"
"F0113_013N","分钟-叫买揭示1"
"F0113_014N","分钟-叫卖揭示1"
"F0113_015N","累计-市盈率1"
"F0113_016N","累计-升跌1"
"F0113_017N","累计-涨跌幅"
"F0113_018N","分钟-成交量加权平均价"
"F0113_019N","累计-成交量加权平均价"
"F0113_020N","分钟-VWAP标准差"
"F0113_021N","分钟-成交量"
"F0113_022N","分钟-成交额"
"F0113_023N","分钟-买价成交量"
"F0113_024N","分钟-卖价成交量"
"F0113_025N","分钟-中价成交量"
"F0113_026N","分钟-交易笔数"
"F0113_027N","分钟-平均交易量"
"F0113_046N","分钟-成交量(大户)"
"F0113_047N","分钟-成交量(散户)"
"F0113_048N","当天-最高价"
"F0113_049N","当天-最低价"
"F0113_050N","当天-开盘价"
"F0113_051N","隐含波动率"
"F0113_052N","分钟-内回报"
"F0113_053N","累计-交易笔数"
"F0113_054N","累计-资金流量(中户)"
"F0113_055N","分钟-资金流量(中户)"
"OB_SEQ_ID","序列号"
"F0113_056N","累计-成交量(中户)"
"F0113_057N","分钟-成交量(中户)"
"F0113_058N","委买卖比"
"F0113_059N","累计-总资金流入"
"F0113_060N","累计-总资金流出"
"F0113_061N","累计-总资金净流入"
"F0113_062N","累计-主力资金流入"
"F0113_063N","累计-主力资金流出"
"F0113_064N","累计-主力资金净流入"
"F0113_065N","累计-非主力资金流入"
"F0113_066N","累计-非主力资金流出"
"F0113_067N","累计-非主力资金净流入"
"F0113_028N","累计-资金流量"
"F0113_029N","累计-资金流量(特大户)"
"F0114_029N","累计-资金流量(特大户)"
"F0114_075N","分钟-非主力资金流出"
"F0114_076N","分钟-非主力资金净流入"
"F0114_077N","预留"
"F0114_078N","预留"
"F0114_079N","预留"
"F0114_080N","预留"
"F0114_011N","分钟-最低成交价"
"F0114_013N","分钟-叫买揭示1"
"F0114_014N","分钟-叫卖揭示1"
"F0114_015N","累计-市盈率1"
"F0114_016N","累计-升跌1"
"F0114_017N","累计-涨跌幅"
"F0114_018N","分钟-成交量加权平均价"
"F0114_019N","累计-成交量加权平均价"
"F0114_020N","分钟-VWAP标准差"
"F0114_053N","累计-交易笔数"
"F0114_054N","累计-资金流量(中户)"
"F0114_055N","分钟-资金流量(中户)"
"OB_SEQ_ID","序列号"
"F0114_056N","累计-成交量(中户)"
"F0114_057N","分钟-成交量(中户)"
"F0114_058N","委买卖比"
"F0114_059N","累计-总资金流入"
"F0114_060N","累计-总资金流出"
"F0114_061N","累计-总资金净流入"
"F0114_062N","累计-主力资金流入"
"F0114_063N","累计-主力资金流出"
"F0114_064N","累计-主力资金净流入"
"F0114_065N","累计-非主力资金流入"
"F0114_066N","累计-非主力资金流出"
"F0114_067N","累计-非主力资金净流入"
"F0114_068N","分钟-总资金流入"
"F0114_069N","分钟-总资金流出"
"F0114_070N","分钟-总资金净流入"
"F0114_071N","分钟-主力资金流入"
"F0114_072N","分钟-主力资金流出"
"F0114_073N","分钟-主力资金净流入"
"F0114_074N","分钟-非主力资金流入"
"F0114_001D","交易日"
"F0114_002V","交易时间"
"F0114_003V","交易场所(深主板、深中小板、深创业板、上海主板)"
"F0114_004V","证券类别编码"
"F0114_005V","证券代码"
"F0114_006N","分钟-开盘"
"F0114_007N","分钟-收盘"
"F0114_008N","累计-成交额"
"F0114_009N","累计-成交量"
"F0114_010N","分钟-最高成交价"
"F0114_030N","累计-资金流量(大户)"
"F0114_031N","累计-资金流量(散户)"
"F0114_032N","累计-资金流量(游资)"
"F0114_033N","累计-成交量(特大户)"
"F0114_034N","累计-成交量(大户)"
"F0114_035N","累计-成交量(散户)"
"F0114_036N","累计-资金流量相对值"
"F0114_037N","VWAP回报"
"F0114_038D","创建时间"
"F0114_039V","停复牌标志(T停牌，N正常)"
"F0114_040N","分钟-资金流量"
"F0114_041N","分钟-资金流量(特大户)"
"F0114_042N","分钟-资金流量(大户)"
"F0114_043N","分钟-资金流量(散户)"
"F0114_044N","分钟-资金流量(游资)"
"F0114_045N","分钟-成交量(特大户)"
"F0114_046N","分钟-成交量(大户)"
"F0114_047N","分钟-成交量(散户)"
"F0114_048N","当天-最高价"
"F0114_049N","当天-最低价"
"F0114_050N","当天-开盘价"
"F0114_051N","隐含波动率"
